Dates,Prices_training,trained_values,Data_training_VIX,Data_training_MOVE,Data_training_EURUSD,Data_training_HY,Data_training_BBB,Data_training_AA,Data_training_Liquidity,Data_training_Spread,Data_training_FEDFUNDS,Prices_prediction,Predicted_values,Data_prediction_VIX,Data_prediction_MOVE,Data_prediction_EURUSD,Data_prediction_HY,Data_prediction_BBB,Data_prediction_AA,Data_prediction_Liquidity,Data_prediction_Spread,Data_prediction_FEDFUNDS,Combined Prices
2006-03-11,130.6199951171875,4.0,-0.10313694656482075,-0.7970897405715931,-0.5162489802659704,-0.9896723671103613,-0.8306218583591338,-0.2995089419259293,0.00548967957318794,-0.43922284282576807,1.260349666367054,,,,,,,,,,,,130.6199951171875
2006-03-18,130.2100067138672,4.0,-0.5915417985466874,-0.6178815002024395,-0.5429288672777365,-0.9042439465578267,-0.8611068492688643,-0.3536560759530126,0.8393516293296195,-0.35415887305711485,1.194077623467352,,,,,,,,,,,,130.2100067138672
2006-03-25,129.8300018310547,4.0,-0.43815502043857435,-0.2485775272628365,-0.601019483182478,-1.2087069142014522,-0.7376921564242724,-0.027970887439955173,1.2530091935638938,-0.7751629500679234,1.138780952600603,,,,,,,,,,,,129.8300018310547
2006-04-01,129.5399932861328,4.0,0.06212684565864341,0.043757288725666,-0.08791547957419968,-1.4455823069008744,-0.5489904911499299,0.3622305595778212,1.398436882629661,-0.21751864427547965,1.4452956945689528,,,,,,,,,,,,129.5399932861328
2006-04-08,128.7100067138672,4.0,0.10997199885002533,0.20104469832231822,-0.6404847777665477,-1.4895758480304753,-0.5968081074209122,-0.055078846836528556,1.0743101768556944,0.06833643410468147,1.3555175361666294,,,,,,,,,,,,128.7100067138672
2006-04-15,131.14999389648438,4.0,-0.32718230941533744,-0.4824330021772033,4.035718396598566,-1.3359337137017824,-0.5667336478073108,-0.08289224829602991,0.7260977783596592,0.194311566885175,1.2822280930546062,,,,,,,,,,,,131.14999389648438
2006-04-22,131.47000122070312,4.0,-0.31968668480816437,-0.8064139141502285,2.8496350744358367,-1.2250884134992597,-0.5338205229930388,0.3013897658920422,1.2086024074421282,0.3820611557339124,1.2228703995474992,,,,,,,,,,,,131.47000122070312
2006-04-29,132.52000427246094,4.0,-0.25972822666064566,-0.43062412048523835,2.30897589480459,-1.204639607504047,-0.6454099255491196,0.2683986186386402,0.9547050192690747,1.009525896636403,1.1561615482710679,,,,,,,,,,,,132.52000427246094
2006-05-06,129.24000549316406,4.0,1.3821960045413009,-0.365140951923852,1.9834115021514982,-1.1824542960319642,-0.7417277585883444,-0.20809289780536816,0.2841391332898273,0.8598080653363851,1.374959059853079,,,,,,,,,,,,129.24000549316406
2006-05-13,127.0999984741211,4.0,2.986712928643654,0.09494858049322541,1.758391790130056,-1.2652235234524007,-0.6900556696599452,-0.2472697563219486,0.22045677633164915,0.8812179334360504,1.2993042679584135,,,,,,,,,,,,127.0999984741211
2006-05-20,128.3800048828125,4.0,1.2864940835371643,-0.10556194883553938,1.5881772069536801,-0.6505975446300217,-0.44419164414937956,0.7017220782753749,0.42002717423704666,0.2555633099735574,1.2381463638893475,,,,,,,,,,,,128.3800048828125
2006-05-27,129.0,4.0,1.2612397439012024,-0.31859405616808156,1.4536551952693184,-0.4960394297499465,-0.27489957217237926,1.1611349713838612,0.05705989901471783,0.36145636640235074,1.1904183564848014,,,,,,,,,,,,129.0
2006-06-03,125.3499984741211,4.0,2.6466359382294,-0.17492354472362584,1.3439953106927227,-0.1976229433061754,0.03354604855025572,1.4966907949453185,0.07575608497845882,0.24906078088155392,1.2230054301988906,,,,,,,,,,,,125.3499984741211
2006-06-10,124.6500015258789,4.0,1.9613595584961794,-0.2649721905668472,1.2457560245315793,-0.035893004919467696,0.274402842080719,1.325602290315211,0.48927795360158277,-0.5906789132565234,1.1585810775347967,,,,,,,,,,,,124.6500015258789
2006-06-17,124.44000244140625,4.0,1.2972541298069817,0.8237740703879336,1.1599909537591395,-0.029885802812318913,0.39229125572715867,1.5415488645569093,0.8151228702505368,-0.5559878498067333,1.104005282961621,,,,,,,,,,,,124.44000244140625
2006-06-24,127.27999877929688,4.0,0.15164516314220597,-0.21442396563255492,1.0882025578092975,0.15276796169985415,0.5981405159015746,1.3607139422462966,0.17605362477362194,-0.5981564150128589,1.058515237430857,,,,,,,,,,,,127.27999877929688
2006-07-01,126.61000061035156,4.0,0.4804691910282475,-0.4792504674273232,1.0218956568205129,0.306152072002588,0.7456651355529822,1.5106534841242916,0.22736247602560342,-0.33428223542509916,1.5034582317626173,,,,,,,,,,,,126.61000061035156
2006-07-08,123.5199966430664,4.0,1.883763310504048,0.5593444871199589,0.9589186614882685,0.2756849095941521,0.7494280947324022,1.056871100663348,-0.23558742950417363,-0.46149370570946513,1.4013967067282977,,,,,,,,,,,,123.5199966430664
2006-07-15,123.94999694824219,4.0,1.5101800919711832,-0.019314063291226386,0.9082839787924514,0.6707276467475211,1.0799817274725896,0.9695413490357384,-0.043347991729411485,-0.27672183408177586,1.3181160181509375,,,,,,,,,,,,123.94999694824219
2006-07-22,127.9800033569336,4.0,0.3668752693300617,-0.48407725350650727,-0.5373849976640204,0.6357335022831289,1.2105599576013184,0.9014417547432589,-0.0920144884685254,-0.4269958596233661,1.2498184076793022,,,,,,,,,,,,127.9800033569336
2006-07-29,128.1999969482422,4.0,0.3354738022431106,-0.690620749362278,-0.5407312268169906,0.6788445416695641,1.137504157424942,0.8410310257471474,-0.1628669661777426,-0.03224315243996887,1.1945185128664575,,,,,,,,,,,,128.1999969482422
2006-08-05,127.01000213623047,4.0,0.2869523110532826,-1.3523642456849871,-0.5411498203303008,0.8706755257935456,1.0732379131466323,1.0559918546822329,0.055103529379558966,-0.18943547336856917,1.1536848323097662,,,,,,,,,,,,127.01000213623047
2006-08-12,130.69000244140625,4.0,-0.6779384991714816,-1.1453446719542268,0.8031167345863385,0.7390369000296682,1.1165032860507227,0.9834374864427211,-0.5576997935107644,-0.10542116061701857,1.1002652333502372,,,,,,,,,,,,130.69000244140625
2006-08-19,129.80999755859375,0.0,-0.43236140218490016,-1.2619131120363642,0.7578542522214284,0.897611998650501,0.944092587123021,0.6774284601860873,0.3851544733582844,-0.4208805151331841,1.0559902731755697,,,,,,,,,,,,129.80999755859375
2006-08-26,131.4199981689453,0.0,-0.5468091622851513,-1.4110171945136831,0.7148854095627791,1.0196801722854192,0.8848783502794464,0.38133543566948613,0.45305736810530445,-0.7124915168389294,1.0212859511902437,,,,,,,,,,,,131.4199981689453
2006-09-02,130.27999877929688,0.0,-0.10206143458661096,-1.360337562930221,0.6749801087728344,1.1994698241502604,0.9246535731565326,0.8459663919243713,-0.12151100592629495,-0.4772293439761501,0.9716174214926997,,,,,,,,,,,,130.27999877929688
2006-09-09,131.9600067138672,0.0,-0.6208039077746713,-1.326067158068084,0.6303643715491848,0.8735670591878116,0.7708086665599991,0.5464897371535888,-0.31250772872361265,-0.34670583786707987,0.9275852895922579,,,,,,,,,,,,131.9600067138672
2006-09-16,131.47000122070312,0.0,-0.33004954932828684,1.0110541506726667,0.5942877158095885,0.47846526105409803,0.6281257476522465,0.5081218416188111,1.1554771924439748,-0.7903728032297017,0.8889630137041119,,,,,,,,,,,,131.47000122070312
2006-09-23,133.5800018310547,0.0,-0.56095591686894,-0.1632673187305296,0.5567130025158175,1.2570555251955555,0.7845436379864418,0.7185059383684007,1.023459689957812,-0.8657699058813024,0.8560856255876479,,,,,,,,,,,,133.5800018310547
2006-09-30,135.00999450683594,0.0,-0.7129676329346372,-0.061044692488132074,0.5170894302418839,0.8521276464976172,0.8342412519947274,0.6756172135545218,0.8838207095360631,-0.8731922669549038,0.8188240505677988,,,,,,,,,,,,135.00999450683594
2006-10-07,136.6300048828125,0.0,-0.978933955395695,-0.6488057499515892,0.47927904892514284,0.3221165032068223,0.6867154554449946,0.09744162954598112,1.035219183328586,-0.5787950866315729,0.7858633788162213,,,,,,,,,,,,136.6300048828125
2006-10-14,136.83999633789062,0.0,-1.0054589849920872,-1.1986708537487323,0.4397022414499915,-0.14868803452315305,0.5457241372978107,0.05714472318877703,1.8911382837977313,-0.7200295472147954,0.7580587178499404,,,,,,,,,,,,136.83999633789062
